Red,Yellow,Green,TimeActive,Time
1,0,0,5,6:10:56
0,1,0,8,6:11:04
0,0,1,6,6:11:10
0,1,0,3,6:11:13
1,0,0,1,6:11:14
0,1,0,1,6:11:15
0,0,1,7,6:11:22
0,1,0,8,6:11:30
1,0,0,5,6:11:35
0,1,0,8,6:11:43
0,0,1,9,6:11:52
0,1,0,2,6:11:54
1,0,0,3,6:11:57
0,1,0,9,6:12:06
0,0,1,5,6:12:11
0,1,0,2,6:12:13
1,0,0,9,6:12:22
0,1,0,6,6:12:28
0,0,1,1,6:12:29
0,1,0,7,6:12:36
1,0,0,9,6:12:45
0,1,0,3,6:12:48
0,0,1,2,6:12:50
0,1,0,5,6:12:55
1,0,0,3,6:12:58
0,1,0,4,6:13:02
0,0,1,9,6:13:11
0,1,0,7,6:13:18
1,0,0,8,6:13:26
0,1,0,7,6:13:33
0,0,1,3,6:13:36
0,1,0,2,6:13:38
1,0,0,3,6:13:41
0,1,0,4,6:13:45
0,0,1,7,6:13:52
0,1,0,4,6:13:56
1,0,0,7,6:14:03
0,1,0,8,6:14:11
0,0,1,3,6:14:14
0,1,0,9,6:14:23
1,0,0,9,6:14:32
0,1,0,5,6:14:37
0,0,1,5,6:14:42
0,1,0,5,6:14:47
1,0,0,6,6:14:53
0,1,0,1,6:14:54
0,0,1,9,6:15:03
0,1,0,4,6:15:07
1,0,0,7,6:15:14
0,1,0,1,6:15:15
0,0,1,3,6:15:18
0,1,0,3,6:15:21
1,0,0,4,6:15:25
0,1,0,9,6:15:34
0,1,1,4,6:15:38
0,1,0,4,6:15:42
1,0,0,4,6:15:46
0,1,0,9,6:15:55
0,0,1,4,6:15:59
0,1,0,9,6:16:08
1,0,0,1,6:16:09
0,1,0,4,6:16:13
0,0,1,1,6:16:14
0,1,0,2,6:16:16
1,0,0,5,6:16:21
0,1,0,5,6:16:26
0,0,1,6,6:16:32
0,1,0,7,6:16:39
1,0,0,8,6:16:47
0,1,0,7,6:16:54
0,0,1,2,6:16:56
0,1,0,2,6:16:58
1,0,0,9,6:17:07
0,1,0,4,6:17:11
0,0,1,4,6:17:15
0,1,0,8,6:17:23
1,0,0,1,6:17:24
0,1,0,1,6:17:25
0,0,1,2,6:17:27
0,1,0,9,6:17:36
1,0,0,2,6:17:38
0,1,0,6,6:17:44
0,0,1,3,6:17:47
0,1,0,3,6:17:50
1,0,0,3,6:17:53
0,1,0,7,6:18:00
0,0,1,5,6:18:05
0,1,0,1,6:18:06
1,0,0,8,6:18:14
0,1,0,2,6:18:16
0,0,1,5,6:18:21
0,1,0,1,6:18:22
1,0,0,2,6:18:24
0,1,0,5,6:18:29
0,1,1,2,6:18:31
0,1,0,2,6:18:33
1,0,0,7,6:18:40
0,1,0,4,6:18:44
0,0,1,1,6:18:45
0,1,0,6,6:18:51
1,0,0,9,6:19:00
0,1,1,9,6:19:09
1,0,1,8,6:19:17
0,1,0,7,6:19:24
1,0,0,6,6:19:30
0,1,0,7,6:19:37
0,0,1,8,6:19:45
0,1,0,6,6:19:51
1,0,0,4,6:19:55
0,1,0,6,6:20:01
0,0,1,6,6:20:07
0,1,0,7,6:20:14
1,0,0,6,6:20:20
0,1,0,4,6:20:24
0,0,1,2,6:20:26
0,1,0,9,6:20:35
1,0,0,1,6:20:36
0,1,0,5,6:20:41
0,0,1,3,6:20:44
0,1,0,1,6:20:45
1,0,0,4,6:20:49
0,1,0,4,6:20:53
0,0,1,7,6:21:00
0,1,0,4,6:21:04
1,0,0,1,6:21:05
0,1,0,3,6:21:08
0,0,1,8,6:21:16
0,1,0,9,6:21:25
1,0,0,2,6:21:27
0,1,0,1,6:21:28
0,0,1,2,6:21:30
0,1,0,2,6:21:32
1,0,0,1,6:21:33
0,1,0,3,6:21:36
0,0,1,1,6:21:37
0,1,0,4,6:21:41
1,0,0,7,6:21:48
0,1,0,4,6:21:52
0,0,1,7,6:21:59
0,1,0,2,6:22:01
1,0,0,7,6:22:08
0,1,0,8,6:22:16
0,0,1,9,6:22:25
0,1,0,4,6:22:29
1,1,0,2,6:22:31
0,1,0,6,6:22:37
0,0,1,5,6:22:42
0,1,0,1,6:22:43
1,0,0,7,6:22:50
0,1,0,9,6:22:59
0,0,1,4,6:23:03
0,1,0,8,6:23:11
1,0,0,7,6:23:18
0,1,0,8,6:23:26
0,0,1,5,6:23:31
0,1,0,1,6:23:32
1,0,0,5,6:23:37
0,1,0,4,6:23:41
0,0,1,2,6:23:43
0,1,0,7,6:23:50
1,0,0,9,6:23:59
0,1,0,3,6:24:02
0,0,1,9,6:24:11
0,1,0,3,6:24:14
1,0,0,6,6:24:20
0,1,0,8,6:24:28
0,0,1,4,6:24:32
0,1,0,9,6:24:41
1,0,0,4,6:24:45
0,1,0,5,6:24:50
0,1,1,2,6:24:52
0,1,0,1,6:24:53
1,0,0,6,6:24:59
0,1,0,1,6:25:00
0,0,1,4,6:25:04
0,1,0,6,6:25:10
1,0,0,7,6:25:17
0,1,0,5,6:25:22
0,0,1,6,6:25:28
0,1,0,1,6:25:29
1,0,0,5,6:25:34
0,1,0,6,6:25:40
0,0,1,8,6:25:48
0,1,0,4,6:25:52
1,0,0,9,6:26:01
0,1,0,2,6:26:03
0,0,1,3,6:26:06
0,1,0,4,6:26:10
1,0,0,6,6:26:16
0,1,0,4,6:26:20
0,0,1,9,6:26:29
0,1,0,4,6:26:33
1,0,0,3,6:26:36
0,1,0,5,6:26:41
0,0,1,7,6:26:48
0,1,0,9,6:26:57
1,0,0,4,6:27:01
0,1,0,1,6:27:02
0,0,1,2,6:27:04
0,1,0,1,6:27:05
1,0,0,8,6:27:13
0,1,0,4,6:27:17
0,0,1,9,6:27:26
0,1,0,6,6:27:32
1,0,0,5,6:27:37
0,1,0,6,6:27:43
0,0,1,5,6:27:48
0,1,0,2,6:27:50
1,0,0,3,6:27:53
0,1,0,9,6:28:02
0,0,1,2,6:28:04
0,1,0,8,6:28:12
1,0,0,6,6:28:18
0,1,0,5,6:28:23
0,0,1,2,6:28:25
1,1,0,1,6:28:26
1,0,0,2,6:28:28
0,1,0,3,6:28:31
0,0,1,4,6:28:35
0,1,0,3,6:28:38
1,0,0,5,6:28:43
0,1,0,7,6:28:50
0,0,1,7,6:28:57
0,1,0,6,6:29:03
1,0,0,1,6:29:04
0,1,0,1,6:29:05
0,0,1,2,6:29:07
0,1,0,9,6:29:16
1,0,0,1,6:29:17
0,1,0,2,6:29:19
0,0,1,2,6:29:21
0,1,0,4,6:29:25
1,0,0,1,6:29:26
0,1,0,2,6:29:28
0,0,1,1,6:29:29
0,1,0,3,6:29:32
1,0,0,5,6:29:37
0,1,0,2,6:29:39
0,0,1,7,6:29:46
0,1,0,6,6:29:52
1,0,0,6,6:29:58
0,1,0,3,6:30:01
0,0,1,7,6:30:08
0,1,0,4,6:30:12
1,0,0,5,6:30:17
0,1,1,4,6:30:21
0,0,1,5,6:30:26
0,1,0,6,6:30:32
1,0,0,4,6:30:36
0,1,0,8,6:30:44
1,0,1,6,6:30:50
0,1,0,4,6:30:54
1,0,0,4,6:30:58
0,1,0,8,6:31:06
0,0,1,1,6:31:07
0,1,0,5,6:31:12
1,0,0,6,6:31:18
0,1,0,6,6:31:24
0,0,1,3,6:31:27
0,1,0,3,6:31:30
1,0,0,3,6:31:33
0,1,0,1,6:31:34
0,0,1,7,6:31:41
0,1,0,6,6:31:47
1,0,0,5,6:31:52
1,1,0,4,6:31:56
0,0,1,9,6:32:05
0,1,0,1,6:32:06
1,0,0,7,6:32:13
0,1,0,8,6:32:21
0,0,1,3,6:32:24
0,1,0,1,6:32:25
1,0,0,6,6:32:31
0,1,0,6,6:32:37
0,0,1,3,6:32:40
0,1,0,9,6:32:49
1,0,0,5,6:32:54
0,1,0,3,6:32:57
0,0,1,9,6:33:06
0,1,0,9,6:33:15
1,0,0,7,6:33:22
0,1,0,8,6:33:30
0,0,1,7,6:33:37
0,1,0,2,6:33:39
1,0,0,4,6:33:43
0,1,0,1,6:33:44
0,0,1,2,6:33:46
0,1,0,1,6:33:47
1,0,0,7,6:33:54
0,1,0,3,6:33:57
1,0,1,7,6:34:04
0,1,0,2,6:34:06
1,0,0,6,6:34:12
0,1,1,4,6:34:16
0,0,1,8,6:34:24
0,1,0,4,6:34:28
1,0,0,5,6:34:33
0,1,0,2,6:34:35
0,0,1,9,6:34:44
0,1,0,6,6:34:50
1,0,0,6,6:34:56
0,1,0,6,6:35:02
0,0,1,5,6:35:07
0,1,0,9,6:35:16
1,0,0,1,6:35:17
0,1,0,5,6:35:22
0,0,1,4,6:35:26
0,1,0,9,6:35:35
1,0,0,6,6:35:41
0,1,0,3,6:35:44
0,0,1,5,6:35:49
1,1,0,2,6:35:51
1,0,0,4,6:35:55
0,1,0,2,6:35:57
0,0,1,8,6:36:05
0,1,0,7,6:36:12
1,0,0,2,6:36:14
0,1,0,4,6:36:18
0,0,1,8,6:36:26
0,1,0,7,6:36:33
1,0,0,5,6:36:38
0,1,0,5,6:36:43
0,0,1,7,6:36:50
0,1,0,1,6:36:51
1,0,0,3,6:36:54
0,1,0,7,6:37:01
0,0,1,1,6:37:02
0,1,0,5,6:37:07
1,0,0,7,6:37:14
0,1,0,2,6:37:16
0,0,1,4,6:37:20
0,1,0,7,6:37:27
1,0,0,3,6:37:30
0,1,0,3,6:37:33
1,0,1,9,6:37:42
0,1,0,1,6:37:43
1,0,0,2,6:37:45
0,1,0,3,6:37:48
0,0,1,8,6:37:56
0,1,0,7,6:38:03
1,0,0,4,6:38:07
0,1,0,2,6:38:09
0,0,1,4,6:38:13
0,1,0,8,6:38:21
1,0,0,5,6:38:26
0,1,0,3,6:38:29
0,0,1,4,6:38:33
0,1,0,8,6:38:41
1,0,0,8,6:38:49
0,1,0,9,6:38:58
0,0,1,1,6:38:59
0,1,0,4,6:39:03
1,0,0,8,6:39:11
0,1,0,4,6:39:15
0,0,1,9,6:39:24
0,1,0,6,6:39:30
1,0,0,1,6:39:31
0,1,0,9,6:39:40
0,0,1,4,6:39:44
0,1,0,1,6:39:45
1,0,0,5,6:39:50
0,1,0,2,6:39:52
0,0,1,7,6:39:59
0,1,0,2,6:40:01
1,1,0,8,6:40:09
0,1,0,6,6:40:15
0,0,1,5,6:40:20
0,1,0,8,6:40:28
1,0,0,8,6:40:36
0,1,0,4,6:40:40
0,0,1,2,6:40:42
0,1,0,6,6:40:48
1,0,0,8,6:40:56
0,1,0,3,6:40:59
0,0,1,8,6:41:07
0,1,0,3,6:41:10
1,0,0,5,6:41:15
0,1,0,2,6:41:17
0,0,1,4,6:41:21
0,1,0,2,6:41:23
1,0,0,6,6:41:29
0,1,0,2,6:41:31
0,0,1,6,6:41:37
0,1,0,3,6:41:40
1,0,0,3,6:41:43
0,1,0,4,6:41:47
0,0,1,7,6:41:54
0,1,0,2,6:41:56
1,0,0,2,6:41:58
0,1,0,8,6:42:06
0,0,1,7,6:42:13
0,1,0,9,6:42:22
1,0,0,4,6:42:26
0,1,0,3,6:42:29
0,0,1,6,6:42:35
0,1,0,9,6:42:44
1,0,0,9,6:42:53
0,1,0,5,6:42:58
0,0,1,4,6:43:02
0,1,0,3,6:43:05
1,0,0,8,6:43:13
0,1,0,4,6:43:17
0,0,1,2,6:43:19
0,1,0,3,6:43:22
1,0,0,7,6:43:29
0,1,0,7,6:43:36
0,0,1,9,6:43:45
0,1,0,1,6:43:46
1,0,0,8,6:43:54
0,1,0,2,6:43:56
0,0,1,1,6:43:57
0,1,0,2,6:43:59
1,0,0,7,6:44:06
0,1,0,7,6:44:13
0,0,1,7,6:44:20
0,1,0,2,6:44:22
1,0,0,5,6:44:27
0,1,0,3,6:44:30
0,0,1,7,6:44:37
0,1,0,2,6:44:39
1,1,0,4,6:44:43
0,1,0,4,6:44:47
0,0,1,7,6:44:54
0,1,0,5,6:44:59
1,0,0,5,6:45:04
0,1,0,4,6:45:08
0,0,1,3,6:45:11
0,1,0,5,6:45:16
1,0,0,2,6:45:18
0,1,0,7,6:45:25
0,0,1,4,6:45:29
0,1,0,2,6:45:31
1,0,0,3,6:45:34
0,1,0,8,6:45:42
1,0,1,8,6:45:50
0,1,0,9,6:45:59
1,0,0,2,6:46:01
0,1,0,4,6:46:05
0,0,1,4,6:46:09
0,1,0,1,6:46:10
1,0,0,7,6:46:17
0,1,0,2,6:46:19
0,0,1,9,6:46:28
0,1,0,8,6:46:36
1,0,0,3,6:46:39
0,1,1,8,6:46:47
0,0,1,7,6:46:54
0,1,0,7,6:47:01
1,0,0,9,6:47:10
0,1,0,8,6:47:18
0,0,1,4,6:47:22
0,1,0,5,6:47:27
1,0,0,9,6:47:36
0,1,0,2,6:47:38
0,0,1,5,6:47:43
0,1,0,4,6:47:47
1,0,0,4,6:47:51
0,1,0,9,6:48:00
0,0,1,4,6:48:04
0,1,0,4,6:48:08
1,0,0,3,6:48:11
0,1,0,6,6:48:17
0,0,1,5,6:48:22
0,1,1,1,6:48:23
1,0,0,8,6:48:31
0,1,0,8,6:48:39
0,0,1,2,6:48:41
0,1,0,1,6:48:42
1,0,0,9,6:48:51
0,1,0,2,6:48:53
0,0,1,3,6:48:56
0,1,0,4,6:49:00
1,0,0,6,6:49:06
0,1,0,1,6:49:07
0,0,1,7,6:49:14
0,1,0,6,6:49:20
1,0,0,9,6:49:29
0,1,0,8,6:49:37
0,0,1,3,6:49:40
0,1,0,7,6:49:47
1,0,0,9,6:49:56
0,1,0,8,6:50:04
0,0,1,5,6:50:09
0,1,0,3,6:50:12
1,0,0,1,6:50:13
0,1,0,9,6:50:22
0,0,1,1,6:50:23
0,1,0,3,6:50:26
1,0,0,1,6:50:27
0,1,0,5,6:50:32
0,0,1,5,6:50:37
0,1,0,2,6:50:39
1,0,0,1,6:50:40
0,1,0,9,6:50:49
0,0,1,2,6:50:51
0,1,0,8,6:50:59
1,0,0,4,6:51:03
0,1,0,1,6:51:04
0,0,1,9,6:51:13
0,1,0,7,6:51:20
1,0,0,9,6:51:29
0,1,0,1,6:51:30
0,0,1,3,6:51:33
0,1,0,5,6:51:38
1,0,0,8,6:51:46
0,1,0,7,6:51:53
0,0,1,7,6:52:00
0,1,0,6,6:52:06
1,0,0,9,6:52:15
0,1,0,3,6:52:18
0,0,1,1,6:52:19
0,1,0,1,6:52:20
1,0,0,6,6:52:26
0,1,0,3,6:52:29
0,0,1,4,6:52:33
0,1,0,8,6:52:41
1,0,0,7,6:52:48
0,1,0,2,6:52:50
0,0,1,5,6:52:55
0,1,0,1,6:52:56
1,0,0,8,6:53:04
0,1,0,3,6:53:07
0,0,1,7,6:53:14
0,1,0,4,6:53:18
1,0,0,2,6:53:20
0,1,0,7,6:53:27
0,0,1,6,6:53:33
0,1,0,9,6:53:42
1,0,0,9,6:53:51
1,1,0,4,6:53:55
0,0,1,9,6:54:04
0,1,0,4,6:54:08
1,0,0,2,6:54:10
0,1,0,5,6:54:15
0,0,1,6,6:54:21
0,1,0,9,6:54:30
1,0,0,9,6:54:39
0,1,0,4,6:54:43
0,0,1,9,6:54:52
0,1,0,3,6:54:55
1,0,0,9,6:55:04
0,1,0,3,6:55:07
0,0,1,6,6:55:13
0,1,0,1,6:55:14
1,0,0,9,6:55:23
0,1,0,6,6:55:29
0,0,1,9,6:55:38
0,1,0,4,6:55:42
1,0,0,6,6:55:48
0,1,0,6,6:55:54
0,0,1,1,6:55:55
0,1,0,3,6:55:58
1,0,0,6,6:56:04
0,1,0,2,6:56:06
0,0,1,5,6:56:11
0,1,0,8,6:56:19
1,0,0,7,6:56:26
0,1,0,7,6:56:33
0,0,1,8,6:56:41
0,1,0,3,6:56:44
1,0,0,8,6:56:52
0,1,0,8,6:57:00
0,0,1,8,6:57:08
1,1,0,3,6:57:11
1,0,0,8,6:57:19
0,1,0,7,6:57:26
0,0,1,6,6:57:32
0,1,0,3,6:57:35
1,0,0,7,6:57:42
0,1,0,6,6:57:48
0,0,1,6,6:57:54
0,1,0,2,6:57:56
1,0,0,4,6:58:00
0,1,0,5,6:58:05
0,0,1,9,6:58:14
0,1,0,4,6:58:18
1,0,0,5,6:58:23
0,1,0,4,6:58:27
0,0,1,7,6:58:34
0,1,0,6,6:58:40
1,0,0,7,6:58:47
0,1,0,8,6:58:55
0,0,1,6,6:59:01
0,1,0,8,6:59:09
1,0,0,6,6:59:15
0,1,0,8,6:59:23
0,0,1,6,6:59:29
0,1,0,5,6:59:34
1,0,0,9,6:59:43
0,1,0,9,6:59:52
0,0,1,3,6:59:55
0,1,0,1,6:59:56
1,0,0,8,7:00:04
0,1,0,8,7:00:12
0,0,1,1,7:00:13
0,1,0,2,7:00:15
1,0,0,3,7:00:18
0,1,0,1,7:00:19
0,0,1,6,7:00:25
0,1,0,5,7:00:30
1,0,0,5,7:00:35
0,1,0,3,7:00:38
0,0,1,7,7:00:45
0,1,0,7,7:00:52
1,0,0,9,7:01:01
0,1,0,7,7:01:08
0,0,1,4,7:01:12
0,1,0,7,7:01:19
1,0,0,6,7:01:25
0,1,0,9,7:01:34
0,0,1,7,7:01:41
0,1,0,5,7:01:46
1,0,0,4,7:01:50
0,1,0,1,7:01:51
0,0,1,9,7:02:00
0,1,0,2,7:02:02
1,0,0,9,7:02:11
0,1,0,4,7:02:15
0,0,1,3,7:02:18
0,1,0,6,7:02:24
1,0,0,9,7:02:33
0,1,0,4,7:02:37
0,0,1,8,7:02:45
0,1,0,1,7:02:46
1,0,0,1,7:02:47
0,1,0,5,7:02:52
0,0,1,5,7:02:57
0,1,0,9,7:03:06
1,0,0,9,7:03:15
0,1,0,4,7:03:19
0,0,1,5,7:03:24
0,1,0,9,7:03:33
1,0,0,6,7:03:39
0,1,0,7,7:03:46
0,0,1,1,7:03:47
0,1,0,2,7:03:49
1,0,0,2,7:03:51
1,1,0,7,7:03:58
0,0,1,7,7:04:05
0,1,0,6,7:04:11
1,0,0,7,7:04:18
0,1,0,3,7:04:21
0,0,1,7,7:04:28
0,1,0,2,7:04:30
1,0,0,7,7:04:37
0,1,0,2,7:04:39
0,0,1,3,7:04:42
0,1,0,4,7:04:46
1,0,0,3,7:04:49
0,1,0,4,7:04:53
0,0,1,1,7:04:54
0,1,0,5,7:04:59
1,0,0,8,7:05:07
0,1,0,9,7:05:16
0,0,1,6,7:05:22
0,1,0,7,7:05:29
1,0,0,8,7:05:37
0,1,0,2,7:05:39
0,0,1,9,7:05:48
0,1,0,7,7:05:55
1,0,0,8,7:06:03
0,1,0,3,7:06:06
0,0,1,5,7:06:11
0,1,0,9,7:06:20
1,0,0,5,7:06:25
0,1,0,6,7:06:31
0,0,1,3,7:06:34
0,1,0,4,7:06:38
1,0,0,4,7:06:42
0,1,0,4,7:06:46
0,0,1,7,7:06:53
0,1,0,8,7:07:01
1,0,0,3,7:07:04
0,1,0,6,7:07:10
0,1,1,2,7:07:12
0,1,0,1,7:07:13
1,0,0,4,7:07:17
0,1,0,5,7:07:22
0,0,1,2,7:07:24
0,1,0,3,7:07:27
1,0,0,5,7:07:32
0,1,0,6,7:07:38
0,0,1,6,7:07:44
0,1,0,4,7:07:48
1,0,0,5,7:07:53
0,1,0,1,7:07:54
0,0,1,5,7:07:59
0,1,0,8,7:08:07
1,0,0,1,7:08:08
0,1,0,7,7:08:15
0,0,1,6,7:08:21
0,1,0,3,7:08:24
1,0,0,3,7:08:27
1,1,0,3,7:08:30
0,0,1,8,7:08:38
0,1,0,8,7:08:46
1,0,0,5,7:08:51
0,1,0,6,7:08:57
0,0,1,8,7:09:05
0,1,0,5,7:09:10
1,0,0,9,7:09:19
0,1,0,3,7:09:22
0,0,1,1,7:09:23
0,1,0,7,7:09:30
1,0,0,6,7:09:36
0,1,0,9,7:09:45
0,0,1,7,7:09:52
0,1,0,1,7:09:53
1,0,0,7,7:10:00
0,1,0,2,7:10:02
0,0,1,9,7:10:11
0,1,0,2,7:10:13
1,0,0,9,7:10:22
0,1,0,5,7:10:27
0,1,1,7,7:10:34
0,1,0,6,7:10:40
1,0,0,1,7:10:41
0,1,0,4,7:10:45
0,0,1,3,7:10:48
0,1,0,4,7:10:52
1,0,0,1,7:10:53
0,1,0,2,7:10:55
0,0,1,2,7:10:57
0,1,0,6,7:11:03
1,0,0,5,7:11:08
0,1,0,9,7:11:17
0,0,1,2,7:11:19
0,1,0,8,7:11:27
1,0,0,2,7:11:29
0,1,0,7,7:11:36
0,0,1,9,7:11:45
0,1,0,1,7:11:46
1,0,0,4,7:11:50
0,1,0,3,7:11:53
0,0,1,4,7:11:57
0,1,0,4,7:12:01
1,0,0,3,7:12:04
0,1,0,5,7:12:09
0,0,1,4,7:12:13
0,1,0,1,7:12:14
1,0,0,8,7:12:22
0,1,0,3,7:12:25
0,0,1,8,7:12:33
0,1,0,3,7:12:36
1,0,0,4,7:12:40
0,1,0,7,7:12:47
0,0,1,8,7:12:55
0,1,0,5,7:13:00
1,0,0,5,7:13:05
0,1,0,1,7:13:06
0,0,1,6,7:13:12
0,1,0,1,7:13:13
1,0,0,8,7:13:21
0,1,0,2,7:13:23
0,0,1,1,7:13:24
0,1,0,8,7:13:32
1,0,0,1,7:13:33
0,1,0,6,7:13:39
0,0,1,8,7:13:47
0,1,0,6,7:13:53
1,0,0,6,7:13:59
0,1,0,5,7:14:04
0,0,1,3,7:14:07
0,1,0,4,7:14:11
1,0,0,7,7:14:18
0,1,0,6,7:14:24
0,0,1,9,7:14:33
0,1,0,8,7:14:41
1,0,0,8,7:14:49
0,1,0,2,7:14:51
0,0,1,6,7:14:57
0,1,0,5,7:15:02
1,0,0,5,7:15:07
0,1,0,2,7:15:09
0,0,1,6,7:15:15
0,1,0,5,7:15:20
1,0,0,9,7:15:29
0,1,0,7,7:15:36
0,0,1,2,7:15:38
1,1,0,2,7:15:40
1,0,0,8,7:15:48
0,1,0,8,7:15:56
0,0,1,4,7:16:00
0,1,0,3,7:16:03
1,0,0,9,7:16:12
0,1,0,3,7:16:15
0,0,1,7,7:16:22
0,1,0,7,7:16:29
1,0,0,3,7:16:32
0,1,0,4,7:16:36
0,0,1,3,7:16:39
0,1,0,9,7:16:48
1,0,0,3,7:16:51
0,1,0,3,7:16:54
0,0,1,1,7:16:55
0,1,0,4,7:16:59
1,0,0,5,7:17:04
0,1,0,6,7:17:10
0,0,1,8,7:17:18
0,1,0,5,7:17:23
1,0,0,9,7:17:32
0,1,0,9,7:17:41
0,0,1,8,7:17:49
1,1,0,6,7:17:55
1,0,0,2,7:17:57
0,1,0,5,7:18:02
0,0,1,7,7:18:09
0,1,0,6,7:18:15
1,0,0,2,7:18:17
0,1,0,7,7:18:24
0,0,1,8,7:18:32
0,1,0,5,7:18:37
1,0,0,7,7:18:44
0,1,0,4,7:18:48
0,0,1,8,7:18:56
0,1,1,3,7:18:59
1,0,0,8,7:19:07
0,1,0,9,7:19:16
1,0,1,1,7:19:17
0,1,0,5,7:19:22
1,0,0,3,7:19:25
0,1,0,2,7:19:27
0,0,1,2,7:19:29
0,1,0,3,7:19:32
1,0,0,2,7:19:34
0,1,0,4,7:19:38
0,0,1,6,7:19:44
0,1,0,8,7:19:52
1,0,0,6,7:19:58
0,1,0,6,7:20:04
0,0,1,4,7:20:08
0,1,0,7,7:20:15
1,0,0,5,7:20:20
1,1,0,7,7:20:27
0,0,1,3,7:20:30
0,1,0,5,7:20:35
1,0,0,3,7:20:38
0,1,0,3,7:20:41
0,0,1,7,7:20:48
0,1,0,6,7:20:54
1,0,0,9,7:21:03
0,1,0,5,7:21:08
0,0,1,5,7:21:13
0,1,0,2,7:21:15
1,0,0,4,7:21:19
0,1,0,2,7:21:21
0,0,1,7,7:21:28
0,1,0,4,7:21:32
1,0,0,3,7:21:35
0,1,0,7,7:21:42
0,0,1,4,7:21:46
1,1,0,9,7:21:55
1,0,0,5,7:22:00
0,1,0,3,7:22:03
0,1,1,3,7:22:06
0,1,0,5,7:22:11
1,0,0,5,7:22:16
0,1,0,9,7:22:25
0,0,1,5,7:22:30
0,1,0,4,7:22:34
1,0,0,3,7:22:37
0,1,0,4,7:22:41
0,0,1,2,7:22:43
0,1,0,6,7:22:49
1,0,0,2,7:22:51
0,1,0,1,7:22:52
0,0,1,9,7:23:01
0,1,0,3,7:23:04
1,0,1,8,7:23:12
0,1,0,3,7:23:15
0,0,1,5,7:23:20
0,1,0,9,7:23:29
1,0,0,7,7:23:36
0,1,0,5,7:23:41
0,0,1,1,7:23:42
0,1,0,2,7:23:44
1,0,1,3,7:23:47
0,1,0,4,7:23:51
0,0,1,3,7:23:54
0,1,0,8,7:24:02
1,0,0,7,7:24:09
0,1,0,2,7:24:11
0,0,1,7,7:24:18
0,1,0,1,7:24:19
1,0,0,8,7:24:27
0,1,1,3,7:24:30
0,0,1,7,7:24:37
0,1,0,7,7:24:44
1,0,0,7,7:24:51
0,1,0,9,7:25:00
1,0,1,8,7:25:08
0,1,0,3,7:25:11
1,0,0,2,7:25:13
0,1,0,2,7:25:15
0,0,1,3,7:25:18
0,1,0,7,7:25:25
1,0,0,6,7:25:31
0,1,0,1,7:25:32
0,0,1,7,7:25:39
0,1,0,3,7:25:42
1,0,0,5,7:25:47
0,1,0,2,7:25:49
0,0,1,6,7:25:55
0,1,0,5,7:26:00
1,0,0,4,7:26:04
0,1,0,6,7:26:10
0,0,1,5,7:26:15
0,1,0,2,7:26:17
1,0,0,1,7:26:18
0,1,0,4,7:26:22
0,0,1,9,7:26:31
0,1,0,2,7:26:33
1,0,0,6,7:26:39
0,1,0,3,7:26:42
0,0,1,2,7:26:44
0,1,0,1,7:26:45
1,0,0,6,7:26:51
0,1,0,2,7:26:53
0,0,1,1,7:26:54
0,1,0,5,7:26:59
1,0,0,9,7:27:08
0,1,0,8,7:27:16
0,0,1,9,7:27:25
0,1,0,3,7:27:28
1,0,0,9,7:27:37
0,1,0,2,7:27:39
0,0,1,3,7:27:42
0,1,0,9,7:27:51
1,0,0,4,7:27:55
0,1,0,1,7:27:56
0,0,1,8,7:28:04
0,1,0,7,7:28:11
1,0,0,1,7:28:12
0,1,0,3,7:28:15
0,0,1,9,7:28:24
0,1,0,7,7:28:31
1,0,0,3,7:28:34
0,1,0,9,7:28:43
0,0,1,4,7:28:47
0,1,0,3,7:28:50
1,0,0,6,7:28:56
0,1,0,5,7:29:01
0,0,1,9,7:29:10
0,1,0,7,7:29:17
1,0,0,3,7:29:20
0,1,0,7,7:29:27
0,0,1,4,7:29:31
0,1,0,6,7:29:37
1,0,0,9,7:29:46
0,1,0,8,7:29:54
0,0,1,6,7:30:00
0,1,0,3,7:30:03
1,0,0,4,7:30:07
0,1,0,5,7:30:12
0,0,1,3,7:30:15
0,1,0,1,7:30:16
1,0,0,6,7:30:22
0,1,0,3,7:30:25
0,0,1,2,7:30:27
0,1,0,5,7:30:32
1,0,0,2,7:30:34
0,1,1,6,7:30:40
0,0,1,1,7:30:41
0,1,0,3,7:30:44
1,0,0,3,7:30:47
0,1,0,6,7:30:53
0,0,1,3,7:30:56
0,1,0,5,7:31:01
1,0,0,6,7:31:07
0,1,0,6,7:31:13
0,0,1,5,7:31:18
0,1,0,6,7:31:24
1,0,0,1,7:31:25
0,1,0,2,7:31:27
0,1,1,6,7:31:33
0,1,0,5,7:31:38
1,0,0,9,7:31:47
0,1,0,5,7:31:52
0,0,1,8,7:32:00
0,1,0,8,7:32:08
1,0,0,7,7:32:15
0,1,0,8,7:32:23
0,0,1,3,7:32:26
0,1,0,4,7:32:30
1,0,0,8,7:32:38
0,1,0,4,7:32:42
0,0,1,1,7:32:43
0,1,0,1,7:32:44
1,0,0,2,7:32:46
0,1,0,2,7:32:48
0,0,1,4,7:32:52
0,1,0,7,7:32:59
1,0,0,4,7:33:03
0,1,0,6,7:33:09
0,0,1,9,7:33:18
0,1,0,6,7:33:24
1,0,0,1,7:33:25
0,1,0,7,7:33:32
